market_id,time,t_ms,best_bid,best_ask,midpoint,spread,bid_depth,ask_depth,bid_levels,ask_levels
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T02:30:53Z,1784082653932,0.1330,0.1560,0.1445,0.0230,9870.33,11324.91,33,51
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T02:35:06Z,1784082906909,0.1320,0.1550,0.1435,0.0230,9502.82,11733.89,29,53
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T02:40:13Z,1784083213457,0.1340,0.1550,0.1445,0.0210,9868.33,12098.82,32,56
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T02:45:30Z,1784083530498,0.1330,0.1530,0.1430,0.0200,9766.40,11349.70,31,54
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T02:50:31Z,1784083831204,0.1260,0.1540,0.1400,0.0280,8624.26,11287.62,31,52
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T02:55:35Z,1784084135244,0.1230,0.1510,0.1370,0.0280,9035.66,11981.97,31,57
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T03:00:23Z,1784084423982,0.1240,0.1510,0.1375,0.0270,8646.89,12130.62,31,51
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T03:05:39Z,1784084739300,0.1240,0.1510,0.1375,0.0270,9780.71,12120.39,32,56
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T03:10:45Z,1784085045641,0.1280,0.1540,0.1410,0.0260,8979.87,11385.02,31,50
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T03:15:47Z,1784085347024,0.1280,0.1500,0.1390,0.0220,9630.34,11050.02,31,51
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T03:20:59Z,1784085659964,0.1280,0.1480,0.1380,0.0200,9565.62,10890.82,33,55
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T03:25:10Z,1784085910983,0.1050,0.1330,0.1190,0.0280,8565.12,11154.65,28,52
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T03:30:15Z,1784086215054,0.0960,0.1100,0.1030,0.0140,9230.02,10206.75,26,50
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T03:35:17Z,1784086517537,0.0960,0.1180,0.1070,0.0220,9391.52,10598.10,27,52
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T03:40:20Z,1784086820516,0.0960,0.1170,0.1065,0.0210,8620.06,10874.29,26,52
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T03:45:27Z,1784087127320,0.0960,0.1190,0.1075,0.0230,10100.37,10526.52,25,53
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T03:50:30Z,1784087430776,0.0960,0.1140,0.1050,0.0180,9342.52,11434.13,25,50
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T03:55:33Z,1784087733019,0.0960,0.0970,0.0965,0.0010,9317.79,11318.75,22,56
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T04:00:33Z,1784088033815,0.0970,0.1340,0.1155,0.0370,8256.46,10463.02,20,48
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T04:05:09Z,1784088309896,0.0960,0.1120,0.1040,0.0160,8284.13,2227.88,19,42
